"attachments/0/style_list/0","attachments/0/style_list/1","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","likesCount","pageAdLibrary/id","pageAdLibrary/is_business_page_active","postTitle","profileId","profileName","profilePicture","profileUrl","replyToCommentId","text","threadingDepth"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=8637440222949415",,"2024-05-29T01:02:49.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzg2Mzc0NDAyMjI5NDk0MTU=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODYzNzQ0MDIyMjk0OTQxNQ==","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid0EJVq833ephi1fyi97Lf9AqBXQTmxzxDY2EnZYynQdL4ujm7Wpxy5CcRU7b3V49bql","ReneBoy Gelicame","https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-1/378073815_1439816856800186_8922675319606111855_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TZ2eRB4iFywQ7kNvgFyzxiI&_nc_ht=scontent-yyz1-1.xx&oh=00_AYCzqOe2sgb1DVoY0vznH6kG6WzRr9C7azxCbI4zJOkfrA&oe=665D1E60","https://www.facebook.com/rb.stark.7","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODEyNDU2NDgzODAwMDQ0","Kyle Kristian Flores haha di nga suportado pero realidad na yan ngayon hahaha..","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1487004008891182",,"2024-05-29T01:00:52.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzE0ODcwMDQwMDg4OTExODI=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTQ4NzAwNDAwODg5MTE4Mg==","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid02co1dFgTQmEk3dGKCpV6ckFDviSPG8PM2AqUX7gfQnxeAufKhYaRTqgkC4d6LMncVl","Kyle Kristian Flores","https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-1/213607950_10219907395739928_4989306997396060771_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nojeD2vTp4YQ7kNvgHSzH0R&_nc_ht=scontent-yyz1-1.xx&oh=00_AYCmMuNbgmH6UXVdTJLeiIcr_-zqupgToxOEOw-oGzAWJQ&oe=665CFDA7",,"Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODEyNDU2NDgzODAwMDQ0","ReneBoy Gelicame does the church promote pre marital sex? I don't think so.","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=808132744828759",,"2024-05-29T01:00:23.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzgwODEzMjc0NDgyODc1OQ==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODA4MTMyNzQ0ODI4NzU5","1","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid02co1dFgTQmEk3dGKCpV6ckFDviSPG8PM2AqUX7gfQnxeAufKhYaRTqgkC4d6LMncVl","Kyle Kristian Flores","https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-1/213607950_10219907395739928_4989306997396060771_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nojeD2vTp4YQ7kNvgHSzH0R&_nc_ht=scontent-yyz1-1.xx&oh=00_AYCmMuNbgmH6UXVdTJLeiIcr_-zqupgToxOEOw-oGzAWJQ&oe=665CFDA7",,"Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODEyNDU2NDgzODAwMDQ0","Luicrist Fefaye Cañizares may batas po. Legal separation and VAWC. Wag kang assuming walang batas laban yan.","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=7495390447236499",,"2024-05-29T00:59:02.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzc0OTUzOTA0NDcyMzY0OTk=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfNzQ5NTM5MDQ0NzIzNjQ5OQ==","5","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid02YtjC5kePBYopk6HCUw3qzhrLghoQRcpAN1C4ZWpr7f9fWPH7kTA9hqG1GCsWrTnql","Diolver James Bravo","https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-1/434183328_2734629023370109_4003165286297331154_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=anpFiR7zW-IQ7kNvgFvT4NL&_nc_ht=scontent-yyz1-1.xx&oh=00_AYDXZheGPVaDMWDt6BOsC_YlOB56SNAKUh9cKkOqqpJ97w&oe=665CF148",,"Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODEyNDU2NDgzODAwMDQ0","Kyle Kristian Flores ""toxic"" is a commonly exploited card by hypocrites when they find things inconvenient to their beliefs.","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1134564324546233",,"2024-05-29T00:58:22.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzExMzQ1NjQzMjQ1NDYyMzM=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTEzNDU2NDMyNDU0NjIzMw==","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid02pN7Cb5JVbaqVwvSX4KbY2XqvsDTcZ7WLqDujnbvTmkbaqeD2Qw2UBfM5kgKVNFTNl","Paul Bontilao","https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-1/439943129_2571936586312824_2932967501327365545_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=EYCezxo8oEkQ7kNvgGT1s_I&_nc_ht=scontent-yyz1-1.xx&oh=00_AYBqgXut8wrZ0zLhm6N43UcfhqXFAoDxI3vs_-GKhusF_w&oe=665CFA9C","https://www.facebook.com/pao.bontilao","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODEyNDU2NDgzODAwMDQ0","Kyle Kristian Flores ay sinabi pala sayo ni God na may freebies pala ng ticket sa hell pag nag yes to divorce??","1"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=980353326645542",,"2024-05-29T00:49:14.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzk4MDM1MzMyNjY0NTU0Mg==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfOTgwMzUzMzI2NjQ1NTQy","1","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid0Hff2CCkupJz8jCYm4iHAS93HXxiZJKxCVTEbgr3NqLwjmV1ZESKUVPcPCJNAu2icl","Ashley","https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-1/445229071_7569607956421165_4272525593317005024_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5WBnacKNIP8Q7kNvgHVIBH6&_nc_ht=scontent-yyz1-1.xx&oh=00_AYDwOWnD9fOAU54AlKi1V2r0_S7woozveBqdxvu_7FNifA&oe=665D0399","https://www.facebook.com/VanesuhVll","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODEyNDU2NDgzODAwMDQ0","Kyle Kristian Flores tama kana accla","1"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=2250650435278799",,"2024-05-29T00:47:27.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzIyNTA2NTA0MzUyNzg3OTk=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMjI1MDY1MDQzNTI3ODc5OQ==","1","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid0MsrG9NLyet4cJAwkKM1SPEBYnZeeMK9qU55HvAxhuNQxcFcrF2VWRkpctGBpVQ5al","Cherry Rose Buhawe","https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-1/435688212_2272135576456542_8197067518424584273_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-WG4owOEg-YQ7kNvgEUCN7X&_nc_ht=scontent-yyz1-1.xx&oh=00_AYDCytaQusz7YFtcA-rU2G6z4t3fw2I0xuBHL2IJ5FgN_g&oe=665CEB6E",,"Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODEyNDU2NDgzODAwMDQ0","Kyle Kristian Flores hilom Kyle oiii ticket to hell nang nawng nimo","1"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1889116264858935",,"2024-05-29T00:45:59.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzE4ODkxMTYyNjQ4NTg5MzU=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTg4OTExNjI2NDg1ODkzNQ==","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid02YtjC5kePBYopk6HCUw3qzhrLghoQRcpAN1C4ZWpr7f9fWPH7kTA9hqG1GCsWrTnql","Diolver James Bravo","https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-1/434183328_2734629023370109_4003165286297331154_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=anpFiR7zW-IQ7kNvgFvT4NL&_nc_ht=scontent-yyz1-1.xx&oh=00_AYDXZheGPVaDMWDt6BOsC_YlOB56SNAKUh9cKkOqqpJ97w&oe=665CF148",,"Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODEyNDU2NDgzODAwMDQ0","Kyle Kristian Flores Just because your family is well off, you think all families are like that? You generalizing all families as lovey dovey is equivalent to you being high on drugs. Go see reality. Kay hallucinated ra kaykas mga ideals nimo.","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=472422148587782",,"2024-05-29T00:36:30.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzQ3MjQyMjE0ODU4Nzc4Mg==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfNDcyNDIyMTQ4NTg3Nzgy","1","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100000335186990","Scarlet Overkill Omongos","https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-1/442493273_7726644554023307_5560074873220278229_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=QNl2g2fREPkQ7kNvgF32_4E&_nc_ht=scontent-yyz1-1.xx&oh=00_AYDx-qqaHZj-fO-ZUrYEvgKhnLXs1smLmDMhDQAzcethwQ&oe=665CF127",,"Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODEyNDU2NDgzODAwMDQ0","Leinkram Shaniel true... Mas mortal sin Ang makapatay Kaysa divorce. ...g. condemn Ang divorce pero ang pangulata,gas light, pangabet dli... Ka hypocrite kaayo.","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1922471404863514","1","2024-05-29T00:33:50.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzE5MjI0NzE0MDQ4NjM1MTQ=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTkyMjQ3MTQwNDg2MzUxNA==","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid0Gy2hnozkTqhJpjTzQDZB28vjvivrEzkQVceJ7NntVzm6bdjB5vqYrizsoizygAsal","Luicrist Fefaye Cañizares","https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-1/445179611_7803357353041267_3044949898975827617_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ULS31_NqiTMQ7kNvgEI_0mI&_nc_ht=scontent-yyz1-1.xx&oh=00_AYAS3CEvO3Wq-GAkgU1FVjrMDeA3vXicjS4UpPW-iBYMwg&oe=665CFE4E","https://www.facebook.com/lui.cute","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODEyNDU2NDgzODAwMDQ0","Kyle Kristian Flores ah so if ang asawa gi bun og nas bana, as long as gi keep ilang marriage silang duha mapasaylo sa ginoo kay wa man ga divorce? Bugoag utok HAHAHAAHHAHAAHHAHAHA","1"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=963374211855424",,"2024-05-29T00:25:29.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzk2MzM3NDIxMTg1NTQyNA==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfOTYzMzc0MjExODU1NDI0","1","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid02o1uvVxurtFfcpswi2CA7UcwTScToxuL1LqcFJwwWcn5Pgv6Y5UrNyfhBhLxjunail","Mik-Mik Depasucat","https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-1/442436486_918949306916452_6411901914564207495_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=YITGXTpYrZEQ7kNvgGH0wyK&_nc_ht=scontent-yyz1-1.xx&oh=00_AYDPO4uB9p7soL4KzIJrzMOcdeMAVT6eINXcAvr_VzkmVA&oe=665D2014",,"Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODEyNDU2NDgzODAwMDQ0","Kyle Kristian Flores ikaw kyle bnty kag makita takas imperno huh, respito sa opinion sa lain tao dikay mag engun2 kag ticket2 sa hell 😵‍💫 daghn na ganig ticket dri apil imperno naa pa?. naunsa nman ta aneh 🙄🙄","1"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=977680777087534",,"2024-05-29T00:07:02.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzk3NzY4MDc3NzA4NzUzNA==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfOTc3NjgwNzc3MDg3NTM0","5","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid02rU6TkDhek7Pa19zProVqYQ222QiGPYiS8qEAN4N6xCt8JZ8fNCAxfv2DFjpedJXEl","Lab Hurts","https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-1/437521931_10225362835444982_1468335691702634453_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Aq72TM6aI80Q7kNvgHUUxMJ&_nc_ht=scontent-yyz1-1.xx&oh=00_AYBm9LM9BB8SuOfMDPjhhkUBaUekAJASm-inO53EflEGiA&oe=665D009F",,"Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODEyNDU2NDgzODAwMDQ0","Kyle Kristian Flores see galit lahat sau,feeling banal ka kasi eh marites ka nman hahaa,kala mo naman sure ka na mapunta sa heaven, nakaraan lang sa kapitbahay ka sige tsismis🤣🤣","1"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=762434336077887",,"2024-05-28T23:57:31.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzc2MjQzNDMzNjA3Nzg4Nw==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfNzYyNDM0MzM2MDc3ODg3","2","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid0s8sCyrp1RgErA562qp2mposobRXccZgbokdmABuj9z86EpgXqkvCPwbCFv2bW1BNl","Sam Galvez","https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-1/434973452_3631136457129635_2856094396794007721_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=pS-BCIHtrKYQ7kNvgELP6AZ&_nc_ht=scontent-yyz1-1.xx&oh=00_AYD6590UKEib6gpCNySQHYXhJgDclgQBz6IPzaeRmbyJ4A&oe=665CFA7E",,"Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODEyNDU2NDgzODAwMDQ0","Kyle Kristian Flores saba jah","1"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=982904709897977","3","2024-05-28T23:49:47.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzk4MjkwNDcwOTg5Nzk3Nw==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfOTgyOTA0NzA5ODk3OTc3","2","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid0EJVq833ephi1fyi97Lf9AqBXQTmxzxDY2EnZYynQdL4ujm7Wpxy5CcRU7b3V49bql","ReneBoy Gelicame","https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-1/378073815_1439816856800186_8922675319606111855_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TZ2eRB4iFywQ7kNvgFyzxiI&_nc_ht=scontent-yyz1-1.xx&oh=00_AYCzqOe2sgb1DVoY0vznH6kG6WzRr9C7azxCbI4zJOkfrA&oe=665D1E60","https://www.facebook.com/rb.stark.7","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODEyNDU2NDgzODAwMDQ0","Kyle Kristian Flores no to divorce but yes to pre marital sex.. hahahaha how about that?","1"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=779749504276418",,"2024-05-28T23:36:00.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzc3OTc0OTUwNDI3NjQxOA==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfNzc5NzQ5NTA0Mjc2NDE4","1","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid02ra6sEbrMeGq8wX2m4eWPcr6tfv4tcPxBWsnF4gxaALdunod3JoV9PM5KfSUfh49ml","Khalil Zuriel Tangga-an","https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-1/435000886_1589764038448806_8106133965693214809_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Jh2SOWAKrAIQ7kNvgH70Oy1&_nc_ht=scontent-yyz1-1.xx&oh=00_AYCL_IFShq5N3JJ9jtr5_KcZzuQT9UoYl0dl8ZKkjdVC5w&oe=665CF08D","https://www.facebook.com/khalilzuriel.tanggaan.3","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODEyNDU2NDgzODAwMDQ0","Kyle Kristian Flores Char! Basa lng ng baba nimo
 Epokrito 🥴","1"
